DEBUG - 2024-03-09 04:17:20 --> Session: Initialization under CLI aborted.
INFO - 2024-03-09 05:12:45 --> Session: Class initialized using 'CodeIgniter\Session\Handlers\RedisHandler' driver.
INFO - 2024-03-09 05:12:47 --> Session: Class initialized using 'CodeIgniter\Session\Handlers\RedisHandler' driver.
INFO - 2024-03-09 05:12:47 --> Session: Class initialized using 'CodeIgniter\Session\Handlers\RedisHandler' driver.
INFO - 2024-03-09 05:12:47 --> Session: Class initialized using 'CodeIgniter\Session\Handlers\RedisHandler' driver.
INFO - 2024-03-09 05:12:47 --> Session: Class initialized using 'CodeIgniter\Session\Handlers\RedisHandler' driver.
INFO - 2024-03-09 05:12:47 --> Session: Class initialized using 'CodeIgniter\Session\Handlers\RedisHandler' driver.
CRITICAL - 2024-03-09 05:12:47 --> ErrorException: fread(): Read of 8192 bytes failed with errno=21 Is a directory
in APPPATH/Controllers/GetFile.php on line 25.
 1 [internal function]: CodeIgniter\Debug\Exceptions->errorHandler(8, 'fread(): Read of 8192 bytes failed with errno=21 Is a directory', '/Users/sempakkoyak/www/poster/admin/app/Controllers/GetFile.php', 25)
 2 APPPATH/Controllers/GetFile.php(25): fread(resource (stream), 832)
 3 SYSTEMPATH/CodeIgniter.php(941): App\Controllers\GetFile->index('images')
 4 SYSTEMPATH/CodeIgniter.php(502): CodeIgniter\CodeIgniter->runController(Object(App\Controllers\GetFile))
 5 SYSTEMPATH/CodeIgniter.php(361): CodeIgniter\CodeIgniter->handleRequest(null, Object(Config\Cache), false)
 6 FCPATH/index.php(79): CodeIgniter\CodeIgniter->run()
 7 SYSTEMPATH/Commands/Server/rewrite.php(47): require_once('/Users/sempakkoyak/www/poster/admin/public/index.php')
CRITICAL - 2024-03-09 05:12:47 --> ErrorException: Uncaught CodeIgniter\Format\Exceptions\FormatException: Failed to parse JSON string. Error: Type is not supported in /Users/sempakkoyak/www/poster/admin/system/Format/JSONFormatter.php:43
Stack trace:
#0 /Users/sempakkoyak/www/poster/admin/system/Format/JSONFormatter.php(43): CodeIgniter\Format\Exceptions\FormatException::forInvalidJSON('Type is not sup...')
#1 /Users/sempakkoyak/www/poster/admin/system/API/ResponseTrait.php(345): CodeIgniter\Format\JSONFormatter->format(Array)
#2 /Users/sempakkoyak/www/poster/admin/system/API/ResponseTrait.php(98): CodeIgniter\Debug\ExceptionHandler->format(Array)
#3 /Users/sempakkoyak/www/poster/admin/system/Debug/ExceptionHandler.php(81): CodeIgniter\Debug\ExceptionHandler->respond(Array, 500)
#4 /Users/sempakkoyak/www/poster/admin/system/Debug/Exceptions.php(156): CodeIgniter\Debug\ExceptionHandler->handle(Object(ErrorException), Object(CodeIgniter\HTTP\IncomingRequest), Object(CodeIgniter\HTTP\Response), 500, 1)
#5 [internal function]: CodeIgniter\Debug\Exceptions->exceptionHandler(Object(ErrorException))
#6 {main}
  thrown
【Previous Exception】
ErrorException
fread(): Read of 8192 bytes failed with errno=21 Is a directory
#0 [internal function]: CodeIgniter\Debug\Exceptions->errorHandler(8, 'fread(): Read o...', '/Users/sempakko...', 25)
#1 /Users/sempakkoyak/www/poster/admin/app/Controllers/GetFile.php(25): fread(Resource id #11, 832)
#2 /Users/sempakkoyak/www/poster/admin/system/CodeIgniter.php(941): App\Controllers\GetFile->index('images')
#3 /Users/sempakkoyak/www/poster/admin/system/CodeIgniter.php(502): CodeIgniter\CodeIgniter->runController(Object(App\Controllers\GetFile))
#4 /Users/sempakkoyak/www/poster/admin/system/CodeIgniter.php(361): CodeIgniter\CodeIgniter->handleRequest(NULL, Object(Config\Cache), false)
#5 /Users/sempakkoyak/www/poster/admin/public/index.php(79): CodeIgniter\CodeIgniter->run()
#6 /Users/sempakkoyak/www/poster/admin/system/Commands/Server/rewrite.php(47): require_once('/Users/sempakko...')
#7 {main}
in SYSTEMPATH/Format/JSONFormatter.php on line 43.
 1 [internal function]: CodeIgniter\Debug\Exceptions->shutdownHandler()
INFO - 2024-03-09 05:12:48 --> Session: Class initialized using 'CodeIgniter\Session\Handlers\RedisHandler' driver.
INFO - 2024-03-09 05:12:48 --> Session: Class initialized using 'CodeIgniter\Session\Handlers\RedisHandler' driver.
CRITICAL - 2024-03-09 05:12:48 --> ErrorException: fread(): Read of 8192 bytes failed with errno=21 Is a directory
in APPPATH/Controllers/GetFile.php on line 25.
 1 [internal function]: CodeIgniter\Debug\Exceptions->errorHandler(8, 'fread(): Read of 8192 bytes failed with errno=21 Is a directory', '/Users/sempakkoyak/www/poster/admin/app/Controllers/GetFile.php', 25)
 2 APPPATH/Controllers/GetFile.php(25): fread(resource (stream), 832)
 3 SYSTEMPATH/CodeIgniter.php(941): App\Controllers\GetFile->index('images')
 4 SYSTEMPATH/CodeIgniter.php(502): CodeIgniter\CodeIgniter->runController(Object(App\Controllers\GetFile))
 5 SYSTEMPATH/CodeIgniter.php(361): CodeIgniter\CodeIgniter->handleRequest(null, Object(Config\Cache), false)
 6 FCPATH/index.php(79): CodeIgniter\CodeIgniter->run()
 7 SYSTEMPATH/Commands/Server/rewrite.php(47): require_once('/Users/sempakkoyak/www/poster/admin/public/index.php')
CRITICAL - 2024-03-09 05:12:48 --> ErrorException: Uncaught CodeIgniter\Format\Exceptions\FormatException: Failed to parse JSON string. Error: Type is not supported in /Users/sempakkoyak/www/poster/admin/system/Format/JSONFormatter.php:43
Stack trace:
#0 /Users/sempakkoyak/www/poster/admin/system/Format/JSONFormatter.php(43): CodeIgniter\Format\Exceptions\FormatException::forInvalidJSON('Type is not sup...')
#1 /Users/sempakkoyak/www/poster/admin/system/API/ResponseTrait.php(345): CodeIgniter\Format\JSONFormatter->format(Array)
#2 /Users/sempakkoyak/www/poster/admin/system/API/ResponseTrait.php(98): CodeIgniter\Debug\ExceptionHandler->format(Array)
#3 /Users/sempakkoyak/www/poster/admin/system/Debug/ExceptionHandler.php(81): CodeIgniter\Debug\ExceptionHandler->respond(Array, 500)
#4 /Users/sempakkoyak/www/poster/admin/system/Debug/Exceptions.php(156): CodeIgniter\Debug\ExceptionHandler->handle(Object(ErrorException), Object(CodeIgniter\HTTP\IncomingRequest), Object(CodeIgniter\HTTP\Response), 500, 1)
#5 [internal function]: CodeIgniter\Debug\Exceptions->exceptionHandler(Object(ErrorException))
#6 {main}
  thrown
【Previous Exception】
ErrorException
fread(): Read of 8192 bytes failed with errno=21 Is a directory
#0 [internal function]: CodeIgniter\Debug\Exceptions->errorHandler(8, 'fread(): Read o...', '/Users/sempakko...', 25)
#1 /Users/sempakkoyak/www/poster/admin/app/Controllers/GetFile.php(25): fread(Resource id #11, 832)
#2 /Users/sempakkoyak/www/poster/admin/system/CodeIgniter.php(941): App\Controllers\GetFile->index('images')
#3 /Users/sempakkoyak/www/poster/admin/system/CodeIgniter.php(502): CodeIgniter\CodeIgniter->runController(Object(App\Controllers\GetFile))
#4 /Users/sempakkoyak/www/poster/admin/system/CodeIgniter.php(361): CodeIgniter\CodeIgniter->handleRequest(NULL, Object(Config\Cache), false)
#5 /Users/sempakkoyak/www/poster/admin/public/index.php(79): CodeIgniter\CodeIgniter->run()
#6 /Users/sempakkoyak/www/poster/admin/system/Commands/Server/rewrite.php(47): require_once('/Users/sempakko...')
#7 {main}
in SYSTEMPATH/Format/JSONFormatter.php on line 43.
 1 [internal function]: CodeIgniter\Debug\Exceptions->shutdownHandler()
INFO - 2024-03-09 05:12:48 --> Session: Class initialized using 'CodeIgniter\Session\Handlers\RedisHandler' driver.
INFO - 2024-03-09 05:12:48 --> Session: Class initialized using 'CodeIgniter\Session\Handlers\RedisHandler' driver.
CRITICAL - 2024-03-09 05:12:48 --> ErrorException: fread(): Read of 8192 bytes failed with errno=21 Is a directory
in APPPATH/Controllers/GetFile.php on line 25.
 1 [internal function]: CodeIgniter\Debug\Exceptions->errorHandler(8, 'fread(): Read of 8192 bytes failed with errno=21 Is a directory', '/Users/sempakkoyak/www/poster/admin/app/Controllers/GetFile.php', 25)
 2 APPPATH/Controllers/GetFile.php(25): fread(resource (stream), 832)
 3 SYSTEMPATH/CodeIgniter.php(941): App\Controllers\GetFile->index('images')
 4 SYSTEMPATH/CodeIgniter.php(502): CodeIgniter\CodeIgniter->runController(Object(App\Controllers\GetFile))
 5 SYSTEMPATH/CodeIgniter.php(361): CodeIgniter\CodeIgniter->handleRequest(null, Object(Config\Cache), false)
 6 FCPATH/index.php(79): CodeIgniter\CodeIgniter->run()
 7 SYSTEMPATH/Commands/Server/rewrite.php(47): require_once('/Users/sempakkoyak/www/poster/admin/public/index.php')
CRITICAL - 2024-03-09 05:12:48 --> ErrorException: Uncaught CodeIgniter\Format\Exceptions\FormatException: Failed to parse JSON string. Error: Type is not supported in /Users/sempakkoyak/www/poster/admin/system/Format/JSONFormatter.php:43
Stack trace:
#0 /Users/sempakkoyak/www/poster/admin/system/Format/JSONFormatter.php(43): CodeIgniter\Format\Exceptions\FormatException::forInvalidJSON('Type is not sup...')
#1 /Users/sempakkoyak/www/poster/admin/system/API/ResponseTrait.php(345): CodeIgniter\Format\JSONFormatter->format(Array)
#2 /Users/sempakkoyak/www/poster/admin/system/API/ResponseTrait.php(98): CodeIgniter\Debug\ExceptionHandler->format(Array)
#3 /Users/sempakkoyak/www/poster/admin/system/Debug/ExceptionHandler.php(81): CodeIgniter\Debug\ExceptionHandler->respond(Array, 500)
#4 /Users/sempakkoyak/www/poster/admin/system/Debug/Exceptions.php(156): CodeIgniter\Debug\ExceptionHandler->handle(Object(ErrorException), Object(CodeIgniter\HTTP\IncomingRequest), Object(CodeIgniter\HTTP\Response), 500, 1)
#5 [internal function]: CodeIgniter\Debug\Exceptions->exceptionHandler(Object(ErrorException))
#6 {main}
  thrown
【Previous Exception】
ErrorException
fread(): Read of 8192 bytes failed with errno=21 Is a directory
#0 [internal function]: CodeIgniter\Debug\Exceptions->errorHandler(8, 'fread(): Read o...', '/Users/sempakko...', 25)
#1 /Users/sempakkoyak/www/poster/admin/app/Controllers/GetFile.php(25): fread(Resource id #11, 832)
#2 /Users/sempakkoyak/www/poster/admin/system/CodeIgniter.php(941): App\Controllers\GetFile->index('images')
#3 /Users/sempakkoyak/www/poster/admin/system/CodeIgniter.php(502): CodeIgniter\CodeIgniter->runController(Object(App\Controllers\GetFile))
#4 /Users/sempakkoyak/www/poster/admin/system/CodeIgniter.php(361): CodeIgniter\CodeIgniter->handleRequest(NULL, Object(Config\Cache), false)
#5 /Users/sempakkoyak/www/poster/admin/public/index.php(79): CodeIgniter\CodeIgniter->run()
#6 /Users/sempakkoyak/www/poster/admin/system/Commands/Server/rewrite.php(47): require_once('/Users/sempakko...')
#7 {main}
in SYSTEMPATH/Format/JSONFormatter.php on line 43.
 1 [internal function]: CodeIgniter\Debug\Exceptions->shutdownHandler()
INFO - 2024-03-09 05:12:48 --> Session: Class initialized using 'CodeIgniter\Session\Handlers\RedisHandler' driver.
INFO - 2024-03-09 05:12:48 --> Session: Class initialized using 'CodeIgniter\Session\Handlers\RedisHandler' driver.
CRITICAL - 2024-03-09 05:12:48 --> ErrorException: fread(): Read of 8192 bytes failed with errno=21 Is a directory
in APPPATH/Controllers/GetFile.php on line 25.
 1 [internal function]: CodeIgniter\Debug\Exceptions->errorHandler(8, 'fread(): Read of 8192 bytes failed with errno=21 Is a directory', '/Users/sempakkoyak/www/poster/admin/app/Controllers/GetFile.php', 25)
 2 APPPATH/Controllers/GetFile.php(25): fread(resource (stream), 832)
 3 SYSTEMPATH/CodeIgniter.php(941): App\Controllers\GetFile->index('images')
 4 SYSTEMPATH/CodeIgniter.php(502): CodeIgniter\CodeIgniter->runController(Object(App\Controllers\GetFile))
 5 SYSTEMPATH/CodeIgniter.php(361): CodeIgniter\CodeIgniter->handleRequest(null, Object(Config\Cache), false)
 6 FCPATH/index.php(79): CodeIgniter\CodeIgniter->run()
 7 SYSTEMPATH/Commands/Server/rewrite.php(47): require_once('/Users/sempakkoyak/www/poster/admin/public/index.php')
CRITICAL - 2024-03-09 05:12:48 --> ErrorException: Uncaught CodeIgniter\Format\Exceptions\FormatException: Failed to parse JSON string. Error: Type is not supported in /Users/sempakkoyak/www/poster/admin/system/Format/JSONFormatter.php:43
Stack trace:
#0 /Users/sempakkoyak/www/poster/admin/system/Format/JSONFormatter.php(43): CodeIgniter\Format\Exceptions\FormatException::forInvalidJSON('Type is not sup...')
#1 /Users/sempakkoyak/www/poster/admin/system/API/ResponseTrait.php(345): CodeIgniter\Format\JSONFormatter->format(Array)
#2 /Users/sempakkoyak/www/poster/admin/system/API/ResponseTrait.php(98): CodeIgniter\Debug\ExceptionHandler->format(Array)
#3 /Users/sempakkoyak/www/poster/admin/system/Debug/ExceptionHandler.php(81): CodeIgniter\Debug\ExceptionHandler->respond(Array, 500)
#4 /Users/sempakkoyak/www/poster/admin/system/Debug/Exceptions.php(156): CodeIgniter\Debug\ExceptionHandler->handle(Object(ErrorException), Object(CodeIgniter\HTTP\IncomingRequest), Object(CodeIgniter\HTTP\Response), 500, 1)
#5 [internal function]: CodeIgniter\Debug\Exceptions->exceptionHandler(Object(ErrorException))
#6 {main}
  thrown
【Previous Exception】
ErrorException
fread(): Read of 8192 bytes failed with errno=21 Is a directory
#0 [internal function]: CodeIgniter\Debug\Exceptions->errorHandler(8, 'fread(): Read o...', '/Users/sempakko...', 25)
#1 /Users/sempakkoyak/www/poster/admin/app/Controllers/GetFile.php(25): fread(Resource id #11, 832)
#2 /Users/sempakkoyak/www/poster/admin/system/CodeIgniter.php(941): App\Controllers\GetFile->index('images')
#3 /Users/sempakkoyak/www/poster/admin/system/CodeIgniter.php(502): CodeIgniter\CodeIgniter->runController(Object(App\Controllers\GetFile))
#4 /Users/sempakkoyak/www/poster/admin/system/CodeIgniter.php(361): CodeIgniter\CodeIgniter->handleRequest(NULL, Object(Config\Cache), false)
#5 /Users/sempakkoyak/www/poster/admin/public/index.php(79): CodeIgniter\CodeIgniter->run()
#6 /Users/sempakkoyak/www/poster/admin/system/Commands/Server/rewrite.php(47): require_once('/Users/sempakko...')
#7 {main}
in SYSTEMPATH/Format/JSONFormatter.php on line 43.
 1 [internal function]: CodeIgniter\Debug\Exceptions->shutdownHandler()
INFO - 2024-03-09 05:12:48 --> Session: Class initialized using 'CodeIgniter\Session\Handlers\RedisHandler' driver.
INFO - 2024-03-09 05:12:48 --> Session: Class initialized using 'CodeIgniter\Session\Handlers\RedisHandler' driver.
CRITICAL - 2024-03-09 05:12:48 --> ErrorException: fread(): Read of 8192 bytes failed with errno=21 Is a directory
in APPPATH/Controllers/GetFile.php on line 25.
 1 [internal function]: CodeIgniter\Debug\Exceptions->errorHandler(8, 'fread(): Read of 8192 bytes failed with errno=21 Is a directory', '/Users/sempakkoyak/www/poster/admin/app/Controllers/GetFile.php', 25)
 2 APPPATH/Controllers/GetFile.php(25): fread(resource (stream), 832)
 3 SYSTEMPATH/CodeIgniter.php(941): App\Controllers\GetFile->index('images')
 4 SYSTEMPATH/CodeIgniter.php(502): CodeIgniter\CodeIgniter->runController(Object(App\Controllers\GetFile))
 5 SYSTEMPATH/CodeIgniter.php(361): CodeIgniter\CodeIgniter->handleRequest(null, Object(Config\Cache), false)
 6 FCPATH/index.php(79): CodeIgniter\CodeIgniter->run()
 7 SYSTEMPATH/Commands/Server/rewrite.php(47): require_once('/Users/sempakkoyak/www/poster/admin/public/index.php')
CRITICAL - 2024-03-09 05:12:48 --> ErrorException: Uncaught CodeIgniter\Format\Exceptions\FormatException: Failed to parse JSON string. Error: Type is not supported in /Users/sempakkoyak/www/poster/admin/system/Format/JSONFormatter.php:43
Stack trace:
#0 /Users/sempakkoyak/www/poster/admin/system/Format/JSONFormatter.php(43): CodeIgniter\Format\Exceptions\FormatException::forInvalidJSON('Type is not sup...')
#1 /Users/sempakkoyak/www/poster/admin/system/API/ResponseTrait.php(345): CodeIgniter\Format\JSONFormatter->format(Array)
#2 /Users/sempakkoyak/www/poster/admin/system/API/ResponseTrait.php(98): CodeIgniter\Debug\ExceptionHandler->format(Array)
#3 /Users/sempakkoyak/www/poster/admin/system/Debug/ExceptionHandler.php(81): CodeIgniter\Debug\ExceptionHandler->respond(Array, 500)
#4 /Users/sempakkoyak/www/poster/admin/system/Debug/Exceptions.php(156): CodeIgniter\Debug\ExceptionHandler->handle(Object(ErrorException), Object(CodeIgniter\HTTP\IncomingRequest), Object(CodeIgniter\HTTP\Response), 500, 1)
#5 [internal function]: CodeIgniter\Debug\Exceptions->exceptionHandler(Object(ErrorException))
#6 {main}
  thrown
【Previous Exception】
ErrorException
fread(): Read of 8192 bytes failed with errno=21 Is a directory
#0 [internal function]: CodeIgniter\Debug\Exceptions->errorHandler(8, 'fread(): Read o...', '/Users/sempakko...', 25)
#1 /Users/sempakkoyak/www/poster/admin/app/Controllers/GetFile.php(25): fread(Resource id #11, 832)
#2 /Users/sempakkoyak/www/poster/admin/system/CodeIgniter.php(941): App\Controllers\GetFile->index('images')
#3 /Users/sempakkoyak/www/poster/admin/system/CodeIgniter.php(502): CodeIgniter\CodeIgniter->runController(Object(App\Controllers\GetFile))
#4 /Users/sempakkoyak/www/poster/admin/system/CodeIgniter.php(361): CodeIgniter\CodeIgniter->handleRequest(NULL, Object(Config\Cache), false)
#5 /Users/sempakkoyak/www/poster/admin/public/index.php(79): CodeIgniter\CodeIgniter->run()
#6 /Users/sempakkoyak/www/poster/admin/system/Commands/Server/rewrite.php(47): require_once('/Users/sempakko...')
#7 {main}
in SYSTEMPATH/Format/JSONFormatter.php on line 43.
 1 [internal function]: CodeIgniter\Debug\Exceptions->shutdownHandler()
INFO - 2024-03-09 05:12:48 --> Session: Class initialized using 'CodeIgniter\Session\Handlers\RedisHandler' driver.
INFO - 2024-03-09 05:12:48 --> Session: Class initialized using 'CodeIgniter\Session\Handlers\RedisHandler' driver.
CRITICAL - 2024-03-09 05:12:48 --> ErrorException: fread(): Read of 8192 bytes failed with errno=21 Is a directory
in APPPATH/Controllers/GetFile.php on line 25.
 1 [internal function]: CodeIgniter\Debug\Exceptions->errorHandler(8, 'fread(): Read of 8192 bytes failed with errno=21 Is a directory', '/Users/sempakkoyak/www/poster/admin/app/Controllers/GetFile.php', 25)
 2 APPPATH/Controllers/GetFile.php(25): fread(resource (stream), 832)
 3 SYSTEMPATH/CodeIgniter.php(941): App\Controllers\GetFile->index('images')
 4 SYSTEMPATH/CodeIgniter.php(502): CodeIgniter\CodeIgniter->runController(Object(App\Controllers\GetFile))
 5 SYSTEMPATH/CodeIgniter.php(361): CodeIgniter\CodeIgniter->handleRequest(null, Object(Config\Cache), false)
 6 FCPATH/index.php(79): CodeIgniter\CodeIgniter->run()
 7 SYSTEMPATH/Commands/Server/rewrite.php(47): require_once('/Users/sempakkoyak/www/poster/admin/public/index.php')
CRITICAL - 2024-03-09 05:12:48 --> ErrorException: Uncaught CodeIgniter\Format\Exceptions\FormatException: Failed to parse JSON string. Error: Type is not supported in /Users/sempakkoyak/www/poster/admin/system/Format/JSONFormatter.php:43
Stack trace:
#0 /Users/sempakkoyak/www/poster/admin/system/Format/JSONFormatter.php(43): CodeIgniter\Format\Exceptions\FormatException::forInvalidJSON('Type is not sup...')
#1 /Users/sempakkoyak/www/poster/admin/system/API/ResponseTrait.php(345): CodeIgniter\Format\JSONFormatter->format(Array)
#2 /Users/sempakkoyak/www/poster/admin/system/API/ResponseTrait.php(98): CodeIgniter\Debug\ExceptionHandler->format(Array)
#3 /Users/sempakkoyak/www/poster/admin/system/Debug/ExceptionHandler.php(81): CodeIgniter\Debug\ExceptionHandler->respond(Array, 500)
#4 /Users/sempakkoyak/www/poster/admin/system/Debug/Exceptions.php(156): CodeIgniter\Debug\ExceptionHandler->handle(Object(ErrorException), Object(CodeIgniter\HTTP\IncomingRequest), Object(CodeIgniter\HTTP\Response), 500, 1)
#5 [internal function]: CodeIgniter\Debug\Exceptions->exceptionHandler(Object(ErrorException))
#6 {main}
  thrown
【Previous Exception】
ErrorException
fread(): Read of 8192 bytes failed with errno=21 Is a directory
#0 [internal function]: CodeIgniter\Debug\Exceptions->errorHandler(8, 'fread(): Read o...', '/Users/sempakko...', 25)
#1 /Users/sempakkoyak/www/poster/admin/app/Controllers/GetFile.php(25): fread(Resource id #11, 832)
#2 /Users/sempakkoyak/www/poster/admin/system/CodeIgniter.php(941): App\Controllers\GetFile->index('images')
#3 /Users/sempakkoyak/www/poster/admin/system/CodeIgniter.php(502): CodeIgniter\CodeIgniter->runController(Object(App\Controllers\GetFile))
#4 /Users/sempakkoyak/www/poster/admin/system/CodeIgniter.php(361): CodeIgniter\CodeIgniter->handleRequest(NULL, Object(Config\Cache), false)
#5 /Users/sempakkoyak/www/poster/admin/public/index.php(79): CodeIgniter\CodeIgniter->run()
#6 /Users/sempakkoyak/www/poster/admin/system/Commands/Server/rewrite.php(47): require_once('/Users/sempakko...')
#7 {main}
in SYSTEMPATH/Format/JSONFormatter.php on line 43.
 1 [internal function]: CodeIgniter\Debug\Exceptions->shutdownHandler()
INFO - 2024-03-09 05:12:48 --> Session: Class initialized using 'CodeIgniter\Session\Handlers\RedisHandler' driver.
INFO - 2024-03-09 05:12:48 --> Session: Class initialized using 'CodeIgniter\Session\Handlers\RedisHandler' driver.
CRITICAL - 2024-03-09 05:12:48 --> ErrorException: fread(): Read of 8192 bytes failed with errno=21 Is a directory
in APPPATH/Controllers/GetFile.php on line 25.
 1 [internal function]: CodeIgniter\Debug\Exceptions->errorHandler(8, 'fread(): Read of 8192 bytes failed with errno=21 Is a directory', '/Users/sempakkoyak/www/poster/admin/app/Controllers/GetFile.php', 25)
 2 APPPATH/Controllers/GetFile.php(25): fread(resource (stream), 832)
 3 SYSTEMPATH/CodeIgniter.php(941): App\Controllers\GetFile->index('images')
 4 SYSTEMPATH/CodeIgniter.php(502): CodeIgniter\CodeIgniter->runController(Object(App\Controllers\GetFile))
 5 SYSTEMPATH/CodeIgniter.php(361): CodeIgniter\CodeIgniter->handleRequest(null, Object(Config\Cache), false)
 6 FCPATH/index.php(79): CodeIgniter\CodeIgniter->run()
 7 SYSTEMPATH/Commands/Server/rewrite.php(47): require_once('/Users/sempakkoyak/www/poster/admin/public/index.php')
CRITICAL - 2024-03-09 05:12:48 --> ErrorException: Uncaught CodeIgniter\Format\Exceptions\FormatException: Failed to parse JSON string. Error: Type is not supported in /Users/sempakkoyak/www/poster/admin/system/Format/JSONFormatter.php:43
Stack trace:
#0 /Users/sempakkoyak/www/poster/admin/system/Format/JSONFormatter.php(43): CodeIgniter\Format\Exceptions\FormatException::forInvalidJSON('Type is not sup...')
#1 /Users/sempakkoyak/www/poster/admin/system/API/ResponseTrait.php(345): CodeIgniter\Format\JSONFormatter->format(Array)
#2 /Users/sempakkoyak/www/poster/admin/system/API/ResponseTrait.php(98): CodeIgniter\Debug\ExceptionHandler->format(Array)
#3 /Users/sempakkoyak/www/poster/admin/system/Debug/ExceptionHandler.php(81): CodeIgniter\Debug\ExceptionHandler->respond(Array, 500)
#4 /Users/sempakkoyak/www/poster/admin/system/Debug/Exceptions.php(156): CodeIgniter\Debug\ExceptionHandler->handle(Object(ErrorException), Object(CodeIgniter\HTTP\IncomingRequest), Object(CodeIgniter\HTTP\Response), 500, 1)
#5 [internal function]: CodeIgniter\Debug\Exceptions->exceptionHandler(Object(ErrorException))
#6 {main}
  thrown
【Previous Exception】
ErrorException
fread(): Read of 8192 bytes failed with errno=21 Is a directory
#0 [internal function]: CodeIgniter\Debug\Exceptions->errorHandler(8, 'fread(): Read o...', '/Users/sempakko...', 25)
#1 /Users/sempakkoyak/www/poster/admin/app/Controllers/GetFile.php(25): fread(Resource id #11, 832)
#2 /Users/sempakkoyak/www/poster/admin/system/CodeIgniter.php(941): App\Controllers\GetFile->index('images')
#3 /Users/sempakkoyak/www/poster/admin/system/CodeIgniter.php(502): CodeIgniter\CodeIgniter->runController(Object(App\Controllers\GetFile))
#4 /Users/sempakkoyak/www/poster/admin/system/CodeIgniter.php(361): CodeIgniter\CodeIgniter->handleRequest(NULL, Object(Config\Cache), false)
#5 /Users/sempakkoyak/www/poster/admin/public/index.php(79): CodeIgniter\CodeIgniter->run()
#6 /Users/sempakkoyak/www/poster/admin/system/Commands/Server/rewrite.php(47): require_once('/Users/sempakko...')
#7 {main}
in SYSTEMPATH/Format/JSONFormatter.php on line 43.
 1 [internal function]: CodeIgniter\Debug\Exceptions->shutdownHandler()
INFO - 2024-03-09 05:12:48 --> Session: Class initialized using 'CodeIgniter\Session\Handlers\RedisHandler' driver.
INFO - 2024-03-09 05:12:48 --> Session: Class initialized using 'CodeIgniter\Session\Handlers\RedisHandler' driver.
CRITICAL - 2024-03-09 05:12:48 --> ErrorException: fread(): Read of 8192 bytes failed with errno=21 Is a directory
in APPPATH/Controllers/GetFile.php on line 25.
 1 [internal function]: CodeIgniter\Debug\Exceptions->errorHandler(8, 'fread(): Read of 8192 bytes failed with errno=21 Is a directory', '/Users/sempakkoyak/www/poster/admin/app/Controllers/GetFile.php', 25)
 2 APPPATH/Controllers/GetFile.php(25): fread(resource (stream), 832)
 3 SYSTEMPATH/CodeIgniter.php(941): App\Controllers\GetFile->index('images')
 4 SYSTEMPATH/CodeIgniter.php(502): CodeIgniter\CodeIgniter->runController(Object(App\Controllers\GetFile))
 5 SYSTEMPATH/CodeIgniter.php(361): CodeIgniter\CodeIgniter->handleRequest(null, Object(Config\Cache), false)
 6 FCPATH/index.php(79): CodeIgniter\CodeIgniter->run()
 7 SYSTEMPATH/Commands/Server/rewrite.php(47): require_once('/Users/sempakkoyak/www/poster/admin/public/index.php')
CRITICAL - 2024-03-09 05:12:48 --> ErrorException: Uncaught CodeIgniter\Format\Exceptions\FormatException: Failed to parse JSON string. Error: Type is not supported in /Users/sempakkoyak/www/poster/admin/system/Format/JSONFormatter.php:43
Stack trace:
#0 /Users/sempakkoyak/www/poster/admin/system/Format/JSONFormatter.php(43): CodeIgniter\Format\Exceptions\FormatException::forInvalidJSON('Type is not sup...')
#1 /Users/sempakkoyak/www/poster/admin/system/API/ResponseTrait.php(345): CodeIgniter\Format\JSONFormatter->format(Array)
#2 /Users/sempakkoyak/www/poster/admin/system/API/ResponseTrait.php(98): CodeIgniter\Debug\ExceptionHandler->format(Array)
#3 /Users/sempakkoyak/www/poster/admin/system/Debug/ExceptionHandler.php(81): CodeIgniter\Debug\ExceptionHandler->respond(Array, 500)
#4 /Users/sempakkoyak/www/poster/admin/system/Debug/Exceptions.php(156): CodeIgniter\Debug\ExceptionHandler->handle(Object(ErrorException), Object(CodeIgniter\HTTP\IncomingRequest), Object(CodeIgniter\HTTP\Response), 500, 1)
#5 [internal function]: CodeIgniter\Debug\Exceptions->exceptionHandler(Object(ErrorException))
#6 {main}
  thrown
【Previous Exception】
ErrorException
fread(): Read of 8192 bytes failed with errno=21 Is a directory
#0 [internal function]: CodeIgniter\Debug\Exceptions->errorHandler(8, 'fread(): Read o...', '/Users/sempakko...', 25)
#1 /Users/sempakkoyak/www/poster/admin/app/Controllers/GetFile.php(25): fread(Resource id #11, 832)
#2 /Users/sempakkoyak/www/poster/admin/system/CodeIgniter.php(941): App\Controllers\GetFile->index('images')
#3 /Users/sempakkoyak/www/poster/admin/system/CodeIgniter.php(502): CodeIgniter\CodeIgniter->runController(Object(App\Controllers\GetFile))
#4 /Users/sempakkoyak/www/poster/admin/system/CodeIgniter.php(361): CodeIgniter\CodeIgniter->handleRequest(NULL, Object(Config\Cache), false)
#5 /Users/sempakkoyak/www/poster/admin/public/index.php(79): CodeIgniter\CodeIgniter->run()
#6 /Users/sempakkoyak/www/poster/admin/system/Commands/Server/rewrite.php(47): require_once('/Users/sempakko...')
#7 {main}
in SYSTEMPATH/Format/JSONFormatter.php on line 43.
 1 [internal function]: CodeIgniter\Debug\Exceptions->shutdownHandler()
